stock,sample_count,before_gap_samples,after_gap_samples,inferred_denominator,denominator_min,denominator_max,denominator_abs_spread,denominator_rel_spread,db_max_adj,db_max_minus_inferred,db_max_matches_inferred,planned_factor_min,planned_factor_max
603893.SH,29,14,15,1.0321999823532346,1.0321999823532346,1.0322000288484776,4.6495242989053054e-08,4.504480118576641e-08,1.0322,1.764676538229537e-08,True,0.9943809509277344,0.9943809509277344
603896.SH,33,14,19,1.3977,1.3977,1.3977,0.0,0.0,1.3977,0.0,True,1.0,1.0
603897.SH,33,14,19,1.3726000128204578,1.3726000128204578,1.3726000128204578,0.0,0.0,1.3726,-1.2820457806483887e-08,True,0.9884161353111267,0.9884161353111267
603898.SH,33,14,19,3.6193,3.6193,3.6193,0.0,0.0,3.6193,0.0,True,1.0,1.0
603899.SH,33,14,19,2.3239,2.3239,2.3239,0.0,0.0,2.3239,0.0,True,1.0,1.0
603900.SH,32,14,18,1.7032000284008666,1.7032000284008666,1.7032000284008666,0.0,0.0,1.7032,-2.8400866547428905e-08,True,0.9889032244682312,0.9889032244682312
603901.SH,33,14,19,4.2856,4.285599971839009,4.2856,2.8160990872549974e-08,6.571073098877631e-09,4.2856,0.0,True,1.0,1.0
603903.SH,31,14,17,2.130199977455407,2.130199977455407,2.130199977455407,0.0,0.0,2.1302,2.2544592859219392e-08,True,0.9999061226844788,0.9999061226844788
603906.SH,33,14,19,2.099199945063127,2.099199945063127,2.099199945063127,0.0,0.0,2.0992,5.493687327273733e-08,True,0.9999047517776489,0.9999047517776489
603908.SH,33,14,19,1.7373,1.7373,1.7373,0.0,0.0,1.7373,0.0,True,1.0,1.0
603909.SH,29,14,15,2.6599,2.6599,2.6599,0.0,0.0,2.6599,0.0,True,1.0,1.0
603912.SH,29,14,15,3.0227,3.0227,3.0227,0.0,0.0,3.0227,0.0,True,1.0,1.0
603915.SH,32,14,18,1.5296999739184727,1.5296999739184727,1.5296999739184727,0.0,0.0,1.5297,2.6081527382260106e-08,True,0.9922860860824585,0.9922860860824585
603916.SH,33,14,19,1.3607,1.3607,1.3607,0.0,0.0,1.3607,0.0,True,1.0,1.0
603917.SH,28,14,14,1.5242,1.5242,1.5242,0.0,0.0,1.5242,0.0,True,1.0,1.0
603918.SH,33,14,19,3.5551,3.5551,3.5551,0.0,0.0,3.5551,0.0,True,1.0,1.0
603919.SH,30,14,16,1.9217999822634262,1.9217999822634262,1.9217999822634262,0.0,0.0,1.9218,1.7736573765247954e-08,True,0.9913622736930847,0.9913622736930847
603920.SH,30,14,16,1.6625999772483644,1.6625999772483644,1.6625999772483644,0.0,0.0,1.6626,2.275163568654648e-08,True,0.9929026961326599,0.9929026961326599
603926.SH,33,14,19,2.0863,2.0863,2.0863,0.0,0.0,2.0863,0.0,True,1.0,1.0
603928.SH,33,14,19,1.5542999716666401,1.5542999716666401,1.5542999716666401,0.0,0.0,1.5543,2.8333359880505782e-08,True,0.9950460195541382,0.9950460195541382
603929.SH,33,14,19,1.1969000032685901,1.1969000032685901,1.1969000032685901,0.0,0.0,1.1969,-3.2685900652751343e-09,True,0.9756036400794983,0.9756036400794983
603931.SH,29,14,15,2.0508,2.0508,2.0508,0.0,0.0,2.0508,0.0,True,1.0,1.0
603933.SH,33,14,19,2.1016000471890397,2.1016,2.1016000471890397,4.718903978684352e-08,2.245386311727602e-08,2.1016,-4.718903978684352e-08,True,0.9963361024856567,0.9963361024856567
603937.SH,28,14,14,1.099499968842405,1.099499968842405,1.099499968842405,0.0,0.0,1.0995,3.115759494853876e-08,True,0.9995452761650085,0.9995452761650085
603938.SH,33,14,19,2.6559,2.6559,2.6559,0.0,0.0,2.6559,0.0,True,1.0,1.0
603939.SH,32,14,18,6.741400009455836,6.741400009455836,6.741400009455836,0.0,0.0,6.7414,-9.455836114113936e-09,True,0.9883852005004883,0.9883852005004883
603949.SH,29,14,15,1.5386,1.5386,1.5386,0.0,0.0,1.5386,0.0,True,1.0,1.0
603950.SH,33,14,19,1.522,1.522,1.522,0.0,0.0,1.522,0.0,True,1.0,1.0
603955.SH,31,14,17,1.3479,1.3479,1.3479,0.0,0.0,1.3479,0.0,True,1.0,1.0
603956.SH,30,14,16,1.0742000213185907,1.0742000213185907,1.0742000213185907,0.0,0.0,1.0742,-2.131859067056041e-08,True,0.9998137950897217,0.9998137950897217
603958.SH,30,14,16,1.032300019675251,1.032300019675251,1.032300019675251,0.0,0.0,1.0323,-1.967525098400813e-08,True,0.9997093677520752,0.9997093677520752
603960.SH,31,14,17,3.195700038655348,3.195700038655348,3.195700038655348,0.0,0.0,3.1957,-3.8655347811555885e-08,True,0.9990299344062805,0.9990299344062805
603966.SH,33,14,19,2.5484,2.5484,2.5484000722257067,7.222570674869644e-08,2.8341589526250368e-08,2.5484,0.0,True,1.0,1.0
603967.SH,29,14,15,1.6726,1.6726,1.6726,0.0,0.0,1.6726,0.0,True,1.0,1.0
603968.SH,33,14,19,2.5521,2.5521,2.5521,0.0,0.0,2.5521,0.0,True,1.0,1.0
603969.SH,33,14,19,4.7661,4.7661,4.766100028429864,2.8429863796475274e-08,5.9650162179717745e-09,4.7661,0.0,True,0.9891525506973267,0.9891525506973267
603970.SH,29,14,15,2.3164,2.3164,2.3164,0.0,0.0,2.3164,0.0,True,1.0,1.0
603976.SH,31,14,17,1.5161,1.5161,1.5161,0.0,0.0,1.5161,0.0,True,1.0,1.0
603977.SH,32,14,18,2.2128,2.2128,2.2128,0.0,0.0,2.2128,0.0,True,1.0,1.0
603978.SH,30,14,16,2.016099980544079,2.016099980544079,2.016099980544079,0.0,0.0,2.0161,1.9455920874378307e-08,True,0.9999504089355469,0.9999504089355469
603979.SH,33,14,19,1.6534,1.6533999712526446,1.6534,2.8747355385050355e-08,1.7386812256592692e-08,1.6534,0.0,True,1.0,1.0
603980.SH,32,14,18,1.7387,1.7387,1.7387,0.0,0.0,1.7387,0.0,True,1.0,1.0
603985.SH,28,14,14,4.638400052361236,4.638400052361236,4.638400052361236,0.0,0.0,4.6384,-5.236123623575395e-08,True,0.99991375207901,0.99991375207901
603986.SH,34,14,20,5.6479,5.6478998942318235,5.6479,1.057681764393692e-07,1.8726991702999203e-08,5.6479,0.0,True,1.0,1.0
603987.SH,33,14,19,2.3784,2.3784,2.3784,0.0,0.0,2.3784,0.0,True,1.0,1.0
603988.SH,29,14,15,3.4313,3.4313,3.4313,0.0,0.0,3.4313,0.0,True,1.0,1.0
603989.SH,33,14,19,2.3545,2.3544999448684893,2.3545,5.5131510467987255e-08,2.3415379260134747e-08,2.3545,0.0,True,1.0,1.0
603990.SH,28,14,14,3.124199996876517,3.124199996876517,3.124199996876517,0.0,0.0,3.1242,3.1234832498228116e-09,True,0.9999359846115112,0.9999359846115112
603995.SH,33,14,19,1.7044000238222279,1.7044000238222279,1.7044000238222279,0.0,0.0,1.7044,-2.382222796804001e-08,True,0.9828091859817505,0.9828091859817505
603997.SH,30,14,16,1.703,1.703,1.703,0.0,0.0,1.703,0.0,True,1.0,1.0
603999.SH,33,14,19,2.5434,2.5434,2.5434,0.0,0.0,2.5434,0.0,True,1.0,1.0
605006.SH,29,14,15,1.279499987716643,1.279499987716643,1.279499987716643,0.0,0.0,1.2795,1.2283356998210593e-08,True,0.9996092319488525,0.9996092319488525
605007.SH,31,14,17,1.0829,1.0829,1.0829,0.0,0.0,1.0829,0.0,True,1.0,1.0
605009.SH,34,14,20,2.38,2.38,2.38,0.0,0.0,2.38,0.0,True,1.0,1.0
605011.SH,30,14,16,1.0380999938082585,1.0380999938082585,1.0380999938082585,0.0,0.0,1.0381,6.191741563910114e-09,True,0.997302770614624,0.997302770614624
605016.SH,32,14,18,3.4108999185747844,3.4108999185747844,3.4108999185747844,0.0,0.0,3.4109,8.142521545906334e-08,True,0.9951039552688599,0.9951039552688599
605018.SH,33,14,19,1.0911,1.0911,1.0911,0.0,0.0,1.0911,0.0,True,1.0,1.0
605020.SH,34,14,20,1.4534,1.4534,1.4534,0.0,0.0,1.4534,0.0,True,1.0,1.0
605028.SH,29,14,15,1.1719999713532308,1.1719999713532308,1.1719999713532308,0.0,0.0,1.1958,0.023800028646769222,False,0.9887372255325317,0.9887372255325317
605033.SH,29,14,15,1.0425999936434334,1.0425999936434334,1.0425999936434334,0.0,0.0,1.0426,6.356566606413594e-09,True,0.9976980686187744,0.9976980686187744
605055.SH,29,14,15,1.0213,1.0213,1.0213,0.0,0.0,1.0213,0.0,True,1.0,1.0
605058.SH,34,14,20,1.0783,1.0783,1.0783000230308921,2.303089208233189e-08,2.1358519968776674e-08,1.0783,0.0,True,1.0,1.0
605068.SH,33,14,19,1.039,1.039,1.039,0.0,0.0,1.039,0.0,True,1.0,1.0
605069.SH,30,14,16,1.3181000130961342,1.3181000130961342,1.3181000130961342,0.0,0.0,1.3181,-1.309613417710409e-08,True,0.9999241232872009,0.9999241232872009
605077.SH,28,14,14,2.9073999308991034,2.9073999308991034,2.9073999308991034,0.0,0.0,2.9074,6.91008965603146e-08,True,0.9891999959945679,0.9891999959945679
605088.SH,31,14,17,1.1311,1.1311,1.1311,0.0,0.0,1.1311,0.0,True,1.0,1.0
605089.SH,28,14,14,1.4866,1.4866,1.4866,0.0,0.0,1.4866,0.0,True,1.0,1.0
605090.SH,33,14,19,1.5699999896391985,1.5699999896391985,1.5699999896391985,0.0,0.0,1.57,1.0360801550035603e-08,True,0.9871974587440491,0.9871974587440491
605098.SH,32,14,18,1.8018000110015961,1.8018000110015961,1.8018000110015961,0.0,0.0,1.8018,-1.1001596078585862e-08,True,0.9622044563293457,0.9622044563293457
605099.SH,32,14,18,1.1018,1.1018,1.1018,0.0,0.0,1.1018,0.0,True,1.0,1.0
605108.SH,31,14,17,1.3656,1.3655999865639448,1.3656,1.3436055157356463e-08,9.838939043172571e-09,1.3656,0.0,True,1.0,1.0
605111.SH,34,14,20,3.9235,3.9235,3.9235,0.0,0.0,3.9235,0.0,True,1.0,1.0
605116.SH,28,14,14,1.0446,1.0445999912831785,1.0446,8.716821486842719e-09,8.344650092707945e-09,1.0446,0.0,True,1.0,1.0
605117.SH,33,14,19,5.464699931740119,5.464699931740119,5.464699931740119,0.0,0.0,5.4647,6.825988041470055e-08,True,0.9860193729400635,0.9860193729400635
605118.SH,32,14,18,1.0779000059206556,1.0779000059206556,1.0779000059206556,0.0,0.0,1.0779,-5.920655521407525e-09,True,0.98960942029953,0.98960942029953
605122.SH,28,14,14,1.4294999819930991,1.4294999819930991,1.4294999819930991,0.0,0.0,1.4295,1.800690085929091e-08,True,0.999650239944458,0.999650239944458
605128.SH,32,14,18,2.2952,2.2952,2.2952,0.0,0.0,2.2952,0.0,True,1.0,1.0
605136.SH,33,14,19,1.0286,1.0286,1.0286,0.0,0.0,1.0286,0.0,True,1.0,1.0
605138.SH,29,14,15,1.0687,1.0687,1.0687,0.0,0.0,1.0687,0.0,True,1.0,1.0
605151.SH,28,14,14,1.0731,1.0731,1.073100011817067,1.181706710262631e-08,1.101208377842355e-08,1.0731,0.0,True,1.0,1.0
605158.SH,28,14,14,1.4363,1.4363,1.4363000136236552,1.3623655314987104e-08,9.485243552869947e-09,1.4363,0.0,True,1.0,1.0
605167.SH,34,14,20,1.0296,1.0296,1.0296,0.0,0.0,1.0296,0.0,True,1.0,1.0
605168.SH,31,14,17,3.4963,3.4963,3.4963,0.0,0.0,3.4963,0.0,True,1.0,1.0
605169.SH,28,14,14,2.0052,2.0052,2.0052,0.0,0.0,2.0052,0.0,True,1.0,1.0
605177.SH,31,14,17,1.0474,1.0474,1.0474,0.0,0.0,1.0474,0.0,True,1.0,1.0
605179.SH,30,14,16,1.0224000219559848,1.0223999719207797,1.0224000219559848,5.003520509028192e-08,4.893897106394622e-08,1.0224,-2.195598480803085e-08,True,0.9990218877792358,0.9990218877792358
605183.SH,34,14,20,1.1144,1.1144,1.1144000181364178,1.813641770098684e-08,1.6274603105695297e-08,1.1144,0.0,True,0.9833093881607056,0.9833093881607056
605186.SH,34,14,20,1.0166,1.0166,1.0166,0.0,0.0,1.0166,0.0,True,1.0,1.0
605188.SH,34,14,20,1.0148,1.0148,1.0148,0.0,0.0,1.0148,0.0,True,1.0,1.0
605189.SH,30,14,16,1.6654,1.665399998562953,1.6654,1.4370469259006313e-09,8.628839473403574e-10,1.6654,0.0,True,1.0,1.0
605196.SH,32,14,18,1.0209,1.020899976983774,1.0209,2.3016225814131985e-08,2.25450345911764e-08,1.0209,0.0,True,1.0,1.0
605198.SH,29,14,15,1.023800007154531,1.023800007154531,1.023800007154531,0.0,0.0,1.0238,-7.154530967667938e-09,True,0.9947255253791809,0.9947255253791809
605199.SH,34,14,20,1.0174,1.0174,1.0174,0.0,0.0,1.0174,0.0,True,1.0,1.0
605208.SH,30,14,16,1.8022,1.8021999853043298,1.8022,1.4695670236264391e-08,8.154294881957824e-09,1.8022,0.0,True,1.0,1.0
605218.SH,34,14,20,1.0346,1.0346,1.0346,0.0,0.0,1.0346,0.0,True,1.0,1.0
605222.SH,31,14,17,1.0367,1.0367,1.0367000073684434,7.368443410982195e-09,7.107594686005783e-09,1.0367,0.0,True,0.9973955750465393,1.0
605259.SH,30,14,16,2.2068,2.206799958392011,2.2068,4.160798905417096e-08,1.885444492213656e-08,2.2068,0.0,True,0.9706815481185913,1.0
605286.SH,32,14,18,1.040100026001282,1.040100026001282,1.040100026001282,0.0,0.0,1.0401,-2.6001282016352434e-08,True,0.9985578060150146,0.9985578060150146
605288.SH,29,14,15,1.473,1.4729999908719278,1.473,9.128072298025813e-09,6.196926203683512e-09,1.473,0.0,True,1.0,1.0
605289.SH,29,14,15,1.292,1.292,1.292,0.0,0.0,1.292,0.0,True,1.0,1.0
605296.SH,30,14,16,1.350299987797564,1.350299987797564,1.350299987797564,0.0,0.0,1.3503,1.2202435950570134e-08,True,0.9871880412101746,0.9871880412101746
605299.SH,28,14,14,1.1314,1.1314,1.1314,0.0,0.0,1.1314,0.0,True,1.0,1.0
605318.SH,29,14,15,1.0989,1.0989,1.0989,0.0,0.0,1.0989,0.0,True,1.0,1.0
605319.SH,28,14,14,1.4916000228383128,1.4916000228383128,1.4916000228383128,0.0,0.0,1.4916,-2.283831279648041e-08,True,0.7088361382484436,0.7088361382484436
605333.SH,30,14,16,1.0143,1.0143,1.0143,0.0,0.0,1.0143,0.0,True,1.0,1.0
605337.SH,34,14,20,2.897399996451983,2.897399996451983,2.897399996451983,0.0,0.0,2.8974,3.5480169913171267e-09,True,0.9810864925384521,0.9810864925384521
605338.SH,30,14,16,1.0977,1.0977,1.0977,0.0,0.0,1.0977,0.0,True,1.0,1.0
605358.SH,34,14,20,1.5143999654201732,1.5143999654201732,1.5143999654201732,0.0,0.0,1.5144,3.4579826779790324e-08,True,0.9997358918190002,0.9997358918190002
605366.SH,34,14,20,1.9298,1.9298,1.9298,0.0,0.0,1.9298,0.0,True,1.0,1.0
605368.SH,28,14,14,1.948000020742098,1.948000020742098,1.948000020742098,0.0,0.0,1.948,-2.0742098039150392e-08,True,0.9609342813491821,0.9609342813491821
605369.SH,31,14,17,2.976,2.976,2.9760000671747893,6.717478928663922e-08,2.2572173819435225e-08,2.976,0.0,True,1.0,1.0
605376.SH,33,14,19,1.045,1.045,1.0450000025613733,2.561373335652206e-09,2.451074962346609e-09,1.045,0.0,True,1.0,1.0
605377.SH,30,14,16,2.9726000175499157,2.9726000175499157,2.9726000175499157,0.0,0.0,2.9726,-1.754991574287601e-08,True,0.9747359156608582,0.9747359156608582
605378.SH,28,14,14,2.1765,2.1765,2.1765,0.0,0.0,2.1765,0.0,True,1.0,1.0
605388.SH,30,14,16,1.4755,1.4755,1.4755000288640803,2.8864080237056555e-08,1.956223669065168e-08,1.4755,0.0,True,1.0,1.0
605399.SH,29,14,15,1.7815000191984278,1.7815,1.7815000191984278,1.9198427736455415e-08,1.0776552079462564e-08,1.7815,-1.9198427736455415e-08,True,0.9928711652755737,0.9928711652755737
605488.SH,30,14,16,2.1891,2.1891,2.1891,0.0,0.0,2.1891,0.0,True,1.0,1.0
605499.SH,31,14,17,1.391500026955456,1.391500026955456,1.391500026955456,0.0,0.0,1.3915,-2.6955456089439167e-08,True,0.9917355179786682,0.9917355179786682
605500.SH,34,14,20,2.3039,2.3039,2.3039000042015325,4.201532455283541e-09,1.8236609467787407e-09,2.3039,0.0,True,1.0,1.0
605507.SH,29,14,15,1.1043,1.1043,1.1043,0.0,0.0,1.1043,0.0,True,1.0,1.0
605555.SH,33,14,19,2.7307,2.7307,2.7307,0.0,0.0,2.7307,0.0,True,1.0,1.0
605566.SH,31,14,17,1.0475000112844561,1.0475,1.0475000112844561,1.12844560362646e-08,1.077275027656322e-08,1.0475,-1.12844560362646e-08,True,0.995131254196167,0.995131254196167
605567.SH,28,14,14,1.0287,1.0287,1.0287000101429238,1.0142923834166595e-08,9.85994345695207e-09,1.0287,0.0,True,1.0,1.0
605588.SH,32,14,18,1.008,1.008,1.008,0.0,0.0,1.008,0.0,True,1.0,1.0
605589.SH,34,14,20,1.0719,1.0719,1.0719,0.0,0.0,1.0719,0.0,True,1.0,1.0
605598.SH,28,14,14,1.4265000019409873,1.4265,1.4265000038819746,3.881974519615028e-09,2.7213280857574234e-09,1.4265,-1.9409871487852115e-09,True,0.9949526786804199,0.9949526786804199
605599.SH,34,14,20,1.1729,1.1729,1.1729,0.0,0.0,1.1729,0.0,True,1.0,1.0
688001.SH,28,14,14,1.032,1.032,1.032,0.0,0.0,1.032,0.0,True,1.0,1.0
688002.SH,28,14,14,1.0156000140920227,1.0156000015529318,1.0156000266311138,2.5078181975501934e-08,2.4692971275628222e-08,1.0156,-1.4092022659895065e-08,True,0.9979322552680969,0.9991137981414795
688003.SH,28,14,14,1.0804000007235603,1.0804,1.0804000014471205,1.4471204234922652e-09,1.339430231879958e-09,1.0804,-7.235603227684351e-10,True,1.0,1.0
688004.SH,31,14,17,1.426099962565659,1.426099962565659,1.426099962565659,0.0,0.0,1.4261,3.74343409603739e-08,True,0.9999299049377441,0.9999299049377441
688006.SH,28,14,14,1.4791999767786186,1.4791999767786186,1.4791999767786186,0.0,0.0,1.4792,2.3221381484361814e-08,True,0.9979718923568726,0.9979718923568726
688007.SH,28,14,14,1.0162,1.0162,1.0162,0.0,0.0,1.0162,0.0,True,1.0,1.0
688008.SH,28,14,14,1.030600023721412,1.030600023721412,1.030600023721412,0.0,0.0,1.0306,-2.3721411945842874e-08,True,0.9985445141792297,0.9985445141792297
688009.SH,28,14,14,1.2135999762054415,1.2135999762054415,1.2136,2.3794558545731093e-08,1.9606591143919967e-08,1.2136,2.3794558545731093e-08,True,0.9699242115020752,0.9699242115020752
688010.SH,28,14,14,1.0669,1.0669,1.0669000076310635,7.631063558832807e-09,7.152557464460406e-09,1.0669,0.0,True,1.0,1.0
688011.SH,28,14,14,1.0063999874064937,1.0063999874064937,1.0063999874064937,0.0,0.0,1.0064,1.2593506237834617e-08,True,0.9996025562286377,0.9996025562286377
688012.SH,28,14,14,1.0057000114873518,1.0057,1.0057000229747035,2.2974703473011004e-08,2.284448961975571e-08,1.0057,-1.1487351736505502e-08,True,0.9983096122741699,1.0
688013.SH,34,14,20,1.1136000169321556,1.1136000169321556,1.1136000169321556,0.0,0.0,1.1136,-1.6932155677551464e-08,True,0.991289496421814,0.991289496421814
688015.SH,28,14,14,1.0813,1.0813,1.0813,0.0,0.0,1.0813,0.0,True,1.0,1.0
688016.SH,28,14,14,1.610400035237991,1.610400035237991,1.610400035237991,0.0,0.0,1.6104,-3.523799096960545e-08,True,0.9878290891647339,0.9878290891647339
688017.SH,33,14,19,1.4142,1.4141999935572316,1.4142,6.44276831884838e-09,4.555768857904384e-09,1.4142,0.0,True,1.0,1.0
688018.SH,28,14,14,2.0103,2.0103,2.0103,0.0,0.0,2.0103,0.0,True,1.0,1.0
688019.SH,28,14,14,3.1035,3.1035,3.1035,0.0,0.0,3.1035,0.0,True,1.0,1.0
688020.SH,28,14,14,1.0276,1.0276,1.0276000018458824,1.8458823358713516e-09,1.7963043361924403e-09,1.0276,0.0,True,1.0,1.0
688021.SH,34,14,20,1.021,1.021,1.021,0.0,0.0,1.021,0.0,True,1.0,1.0
688022.SH,28,14,14,1.4192999805051607,1.4192999805051607,1.4192999805051607,0.0,0.0,1.4193,1.9494839298417332e-08,True,0.9997886419296265,0.9997886419296265
688027.SH,32,14,18,1.001,1.001,1.001,0.0,0.0,1.001,0.0,True,1.0,1.0
688028.SH,30,14,16,1.5209000001911874,1.5209000001911874,1.5209000001911874,0.0,0.0,1.5209,-1.9118751026780956e-10,True,0.9976329803466797,0.9976329803466797
688030.SH,34,14,20,1.0113000044895615,1.0113000044895615,1.0113000044895615,0.0,0.0,1.0113,-4.489561389320329e-09,True,0.9997033476829529,0.9997033476829529
688033.SH,28,14,14,1.0159,1.0159,1.0159,0.0,0.0,1.0159,0.0,True,1.0,1.0
688035.SH,29,14,15,1.0215000020478475,1.0215000020478475,1.0215000020478475,0.0,0.0,1.0215,-2.0478474471730124e-09,True,0.9983357787132263,0.9983357787132263
688036.SH,34,14,20,1.6156000193327926,1.6156000193327926,1.6156000193327926,0.0,0.0,1.6156,-1.933279270005528e-08,True,0.9915201663970947,0.9915201663970947
688038.SH,33,14,19,1.008,1.008,1.008,0.0,0.0,1.008,0.0,True,1.0,1.0
688039.SH,31,14,17,1.421,1.421,1.421,0.0,0.0,1.421,0.0,True,1.0,1.0
688041.SH,33,14,19,1.0035000233243105,1.0035000233243105,1.0035000233243105,0.0,0.0,1.0035,-2.3324310483019417e-08,True,0.9997010231018066,0.9997010231018066
688045.SH,32,14,18,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,1.0,1.0
688046.SH,30,14,16,1.0276000071651084,1.027599996486953,1.0276000071651084,1.0678155248911025e-08,1.0391353809318655e-08,1.0276,-7.165108284468147e-09,True,0.9908524751663208,0.9982483386993408
688047.SH,34,14,20,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,1.0,1.0
688048.SH,33,14,19,1.311,1.311,1.311,0.0,0.0,1.311,0.0,True,1.0,1.0
688049.SH,28,14,14,1.4634000349763951,1.4634000349763951,1.4634000349763951,0.0,0.0,1.4634,-3.4976395113517356e-08,True,0.8295749425888062,0.8295749425888062
688050.SH,33,14,19,1.8230999519392999,1.8230999519392999,1.8231,4.806070008633867e-08,2.6362076327858326e-08,1.8231,4.806070008633867e-08,True,0.9950085282325745,0.9950085282325745
688051.SH,32,14,18,1.013200016406437,1.013200016406437,1.013200016406437,0.0,0.0,1.0132,-1.6406436875726627e-08,True,0.9998025894165039,0.9998025894165039
688052.SH,31,14,17,1.4071999595584623,1.4071999595584623,1.4071999595584623,0.0,0.0,1.4072,4.0441537674240635e-08,True,0.9998579025268555,0.9998579025268555
688055.SH,31,14,17,1.01,1.01,1.01,0.0,0.0,1.01,0.0,True,1.0,1.0
688056.SH,30,14,16,1.0795,1.0795,1.0795,0.0,0.0,1.0795,0.0,True,1.0,1.0
688057.SH,30,14,16,1.2584000205320602,1.2584,1.2584000205320602,2.0532060274192077e-08,1.63160044017728e-08,1.2584,-2.0532060274192077e-08,True,0.9800540208816528,0.9800540208816528
688059.SH,34,14,20,2.0857999872362627,2.0857999872362627,2.0858000729517605,8.571549781066778e-08,4.109478297784581e-08,2.0858,1.2763737178289603e-08,True,0.9928085207939148,0.9928085207939148
688063.SH,28,14,14,1.4618,1.4618,1.4618,0.0,0.0,1.4618,0.0,True,1.0,1.0
688065.SH,30,14,16,1.4388000225757935,1.4388,1.4388000225757935,2.2575793456880433e-08,1.5690709690471372e-08,1.4388,-2.2575793456880433e-08,True,0.9916597008705139,0.9916597008705139
688066.SH,28,14,14,1.408,1.408,1.408,0.0,0.0,1.408,0.0,True,1.0,1.0
688067.SH,29,14,15,1.034000021644683,1.0340000172317771,1.034000021644683,4.41290581854048e-09,4.2678005088639176e-09,1.034,-2.1644682934862658e-08,True,0.993423581123352,0.9979690313339233
688068.SH,33,14,19,1.5705,1.5705,1.5705,0.0,0.0,1.5705,0.0,True,1.0,1.0
688070.SH,32,14,18,1.006499973939825,1.006499973939825,1.006499973939825,0.0,0.0,1.0065,2.60601749069167e-08,True,0.9995032548904419,0.9995032548904419
688071.SH,31,14,17,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,1.0,1.0
688072.SH,33,14,19,2.1981,2.1981,2.1981000451333763,4.5133376147532545e-08,2.053290393864362e-08,2.1981,0.0,True,1.0,1.0
688073.SH,30,14,16,1.4875,1.4875,1.4875,0.0,0.0,1.4875,0.0,True,1.0,1.0
688078.SH,29,14,15,1.0478,1.0478,1.0478,0.0,0.0,1.0478,0.0,True,1.0,1.0
688079.SH,34,14,20,1.0121000202795043,1.0121000202795043,1.0121000202795043,0.0,0.0,1.0121,-2.0279504298059692e-08,True,0.9999011754989624,0.9999011754989624
688084.SH,31,14,17,1.0080999855027126,1.0080999855027126,1.0080999855027126,0.0,0.0,1.0081,1.4497287370573986e-08,True,0.9999008178710938,0.9999008178710938
688087.SH,34,14,20,1.433199994328109,1.4331999905229535,1.433199994328109,3.805155524005954e-09,2.6550066557806745e-09,1.4332,5.671890956904235e-09,True,0.9962322115898132,0.9962322115898132
688088.SH,28,14,14,1.0409999743524363,1.0409999743524363,1.0410000141175084,3.976507212399838e-08,3.8198917486750766e-08,1.041,2.564756362843923e-08,True,0.9960615038871765,0.9960615038871765
688090.SH,34,14,20,1.8673,1.8672999428909651,1.8673,5.7109034834468275e-08,3.058374917499506e-08,1.8673,0.0,True,1.0,1.0
688091.SH,34,14,20,1.9675000484112755,1.9675000484112755,1.9675000484112755,0.0,0.0,1.9675,-4.841127543286916e-08,True,0.9997458457946777,0.9997458457946777
688092.SH,32,14,18,1.4862999607468546,1.4862999607468546,1.4862999607468546,0.0,0.0,1.4863,3.9253145400763856e-08,True,0.9959631562232971,0.9959631562232971
688093.SH,32,14,18,1.530100029819445,1.530100029819445,1.530100029819445,0.0,0.0,1.5301,-2.9819444913314896e-08,True,0.9884321093559265,0.9884321093559265
688096.SH,30,14,16,2.0873,2.0872999582718053,2.0873,4.172819467740396e-08,1.9991469686870102e-08,2.0873,0.0,True,0.7104872465133667,0.7104872465133667
